baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000168303	524.34347497351	-0.242246449500872	0.251685927658378	-0.962495010168712	0.335801008499199	0.99986462313603
ENSG00000085514	26.4308191125858	-0.889769328209619	0.924651777674306	-0.962275042013736	0.335911462479213	0.99986462313603
ENSG00000122126	674.931477951964	-0.201537636111039	0.209452320703576	-0.962212476013867	0.33594288340568	0.99986462313603
ENSG00000111254	31.9969089670606	-0.868955694249483	0.903192837550702	-0.96209320769852	0.336002785729991	0.99986462313603
ENSG00000107537	400.726645506485	-0.266108185050865	0.276646539386472	-0.961906791391724	0.33609642679621	0.99986462313603
ENSG00000126785	49.7108858827613	0.660139488670499	0.686457338409111	0.961661346938756	0.336219744626674	0.99986462313603
ENSG00000141013	42.2692176071267	-0.753924969710907	0.784033626272984	-0.961597748421579	0.33625170296442	0.99986462313603
ENSG00000130935	655.094219767211	0.248755972689501	0.25873309864274	0.961438540312092	0.336331713817375	0.99986462313603
ENSG00000155966	967.898770614146	-0.317214375906786	0.330046967276711	-0.961118893241742	0.336492391075211	0.99986462313603
ENSG00000008853	827.393210721063	-0.27472600049195	0.285943117389942	-0.960771509381375	0.336667066790846	0.99986462313603
ENSG00000125868	6889.87774010991	-0.147596741336732	0.153640586373927	-0.960662444866713	0.33672191994428	0.99986462313603
ENSG00000164091	3770.79009547242	0.141925031845748	0.147742658586712	0.960623243167446	0.336741637539687	0.99986462313603
ENSG00000157219	22.7052659526233	1.18407556175697	1.23280727760442	0.960470937564431	0.336818250965985	0.99986462313603
ENSG00000196787	7.91721436297334	-1.99752225606784	2.07983900849046	-0.960421574897584	0.336843083994161	0.99986462313603
ENSG00000130703	673.652548792886	0.194754812157772	0.202795548815533	0.960350526899015	0.336878828395421	0.99986462313603
ENSG00000146426	448.242468722314	0.375412773815775	0.390924590842918	0.96032018094923	0.336894096251518	0.99986462313603
ENSG00000171421	251.454052163395	0.340302722378757	0.354374027502108	0.960292504440758	0.336908021428498	0.99986462313603
ENSG00000076924	184.293201747512	0.366601821884686	0.381771230445398	0.96026571058533	0.33692150285942	0.99986462313603
ENSG00000105323	6181.96109719625	-0.133489759024756	0.139013551773366	-0.960264357840338	0.336922183507439	0.99986462313603
ENSG00000133069	439.797462826908	0.285181284360934	0.297106950951154	0.959860694769876	0.337125330367411	0.99986462313603
ENSG00000108840	1128.61598734708	-0.174430425944032	0.18174912404852	-0.959731865873894	0.337190181173039	0.99986462313603
ENSG00000165185	396.760274196266	-0.296430017438611	0.308944283781245	-0.959493452380898	0.337310216603269	0.99986462313603
ENSG00000183044	992.631222599383	-0.214589176903879	0.223651564002452	-0.959479884976465	0.337317048289279	0.99986462313603
ENSG00000129197	1182.52078233123	-0.213394939473894	0.222455803141969	-0.959268926500908	0.337423285065166	0.99986462313603
ENSG00000149657	1289.61906030472	-0.213339750550597	0.222475036363012	-0.958937928669404	0.337590015905658	0.99986462313603
ENSG00000143971	156.187461627362	-0.422051673087055	0.440155644683403	-0.958869159546118	0.337624663056609	0.99986462313603
ENSG00000198938	72945.3723820551	0.117372494614074	0.122419867557169	0.95876998526617	0.337674632908784	0.99986462313603
ENSG00000142687	912.805982997491	-0.195227087892532	0.203625563116458	-0.958755300192233	0.337682032519141	0.99986462313603
ENSG00000165283	855.842492517079	0.193336990993746	0.201698522715474	0.958544407717238	0.337788309879335	0.99986462313603
ENSG00000128849	21.6547010822962	1.43037085783495	1.4924359076325	0.958413591176586	0.337854244492394	0.99986462313603
ENSG00000129636	997.328558114128	0.212243832403033	0.221484668337667	0.958277762501623	0.337922714087373	0.99986462313603
ENSG00000215021	3402.42734950336	-0.129713528666792	0.135399087494572	-0.958008883715645	0.338058278920832	0.99986462313603
ENSG00000148053	1095.0643727067	0.777041292008201	0.811169935334087	0.95792664170692	0.338099751138808	0.99986462313603
ENSG00000158773	65.1417977465727	-0.578098572192698	0.603512908398911	-0.957889324565343	0.33811857014969	0.99986462313603
ENSG00000184160	133.584775416526	0.514864459452834	0.537548515816641	0.957800913412725	0.338163158522864	0.99986462313603
ENSG00000106853	114.865051589506	0.561039982257243	0.585846355617137	0.957657202913274	0.338235644058128	0.99986462313603
ENSG00000134256	17.2527897282474	1.17651432644783	1.22865794480797	0.957560508536586	0.338284420943277	0.99986462313603
ENSG00000102468	63.0562533144011	-0.606148550127608	0.633189139298489	-0.957294609947291	0.338418575141899	0.99986462313603
ENSG00000179958	307.461595230496	0.309581880523025	0.323447253091975	0.957132507893003	0.338500377481952	0.99986462313603
ENSG00000121064	106.366025406362	-0.563154099201893	0.588602577514842	-0.95676458227486	0.338686092656617	0.99986462313603
ENSG00000111052	362.648265045614	0.286012343360763	0.298949659334253	0.956724098624829	0.338706531291377	0.99986462313603
ENSG00000131061	34.4351806785937	0.904441653150039	0.945620487045556	0.956453107288132	0.338843364759036	0.99986462313603
ENSG00000143164	329.606326073481	-0.264308201830512	0.276377214003821	-0.956331377690413	0.338904842044176	0.99986462313603
ENSG00000110046	163.630207438428	0.369117359740129	0.386019524262385	0.956214223737638	0.338964015243079	0.99986462313603
ENSG00000082438	16.8679794810354	1.39925438811473	1.46344210687341	0.956139215581395	0.339001904535309	0.99986462313603
ENSG00000184384	71.4113874980986	-0.566595533073522	0.592594847799316	-0.956126323368577	0.339008417125022	0.99986462313603
ENSG00000277462	35.7448633676028	0.785041317491067	0.821190879544953	0.955979099434327	0.339082793997794	0.99986462313603
ENSG00000185634	58.6979609863914	-0.591920720065235	0.619369605269612	-0.955682544040197	0.339232644237722	0.99986462313603
ENSG00000145817	1947.90242870507	0.179208202906869	0.187528318232542	0.955632752407259	0.339257808248591	0.99986462313603
ENSG00000177839	142.257217003877	-0.403778683459943	0.422559694657827	-0.955554182201185	0.339297518992557	0.99986462313603
ENSG00000137496	35.3677297061814	0.777356898462197	0.813561110430593	0.955499087279093	0.339325366699482	0.99986462313603
ENSG00000278311	3209.55364011179	-0.170005508928454	0.177946778531801	-0.955372782419163	0.339389212974575	0.99986462313603
ENSG00000160539	21.798803252796	1.18366310806813	1.23913130552809	0.95523622297935	0.339458251540658	0.99986462313603
ENSG00000165219	741.683619640787	-0.209368489397742	0.219208254526932	-0.955112250903028	0.339520934277806	0.99986462313603
ENSG00000120333	214.516114595045	-0.326972145505961	0.342362006907397	-0.955047986952597	0.339553430325031	0.99986462313603
ENSG00000162512	1688.30723762495	0.227339496838739	0.238070554036158	0.954924886696451	0.339615683417606	0.99986462313603
ENSG00000112130	688.991396553409	-0.196913802272907	0.206238181487954	-0.954788297938948	0.339684766352152	0.99986462313603
ENSG00000160392	287.613976342725	-0.336402081054329	0.352341771804548	-0.954760712394155	0.339698719475311	0.99986462313603
ENSG00000147604	13117.2530530389	-0.162077845090053	0.169770829265159	-0.954686065866529	0.339736478491249	0.99986462313603
ENSG00000164776	13.5668493025883	1.5261389599549	1.59862273605587	0.954658610523826	0.339750367111165	0.99986462313603
ENSG00000136108	602.833153432044	-0.235981445508272	0.247262392898502	-0.954376614826093	0.339893039144802	0.99986462313603
ENSG00000153930	14.5280844643237	-1.18178975776867	1.23834151503272	-0.954332664634479	0.339915278628234	0.99986462313603
ENSG00000143537	492.453069716346	-0.254647326630791	0.266835740168736	-0.954322409995612	0.339920467769887	0.99986462313603
ENSG00000173349	129.664375100411	0.442670895115932	0.464126903952946	0.953771245204115	0.340199447691352	0.99986462313603
ENSG00000103266	848.286888709729	0.209884048677094	0.220110598500624	0.95353903949563	0.34031702584327	0.99986462313603
ENSG00000006712	538.861260729069	-0.262112339616094	0.274905812028258	-0.953462342910201	0.340355867140886	0.99986462313603
ENSG00000169504	946.469157326218	-0.187740362860204	0.196944756928649	-0.953264081705007	0.340456285326187	0.99986462313603
ENSG00000103035	1747.92489167087	-0.18506181791916	0.194182975489537	-0.953028026543609	0.340575870690175	0.99986462313603
ENSG00000197562	731.963432427392	0.248930161597433	0.261231000929888	0.95291202311874	0.340634647796366	0.99986462313603
ENSG00000182481	854.430716639753	-0.213227836176698	0.223779159405762	-0.952849392869816	0.340666384256965	0.99986462313603
ENSG00000138434	408.403118842911	-0.290750291413162	0.305198358835828	-0.952660074982782	0.340762328325271	0.99986462313603
ENSG00000219607	11.7445446449543	1.47777039688612	1.55151508839343	0.952469239868188	0.340859058820778	0.99986462313603
ENSG00000118620	351.146841532934	0.314046282965378	0.329736459954121	0.952416008254208	0.340886043995717	0.99986462313603
ENSG00000162384	295.465540229234	0.272464676477935	0.286140429070855	0.9522061505348	0.340992442362359	0.99986462313603
ENSG00000035141	437.986153345353	0.263428350085769	0.276735518390929	0.951913768125848	0.341140716394331	0.99986462313603
ENSG00000166313	1010.50349375234	-0.181010073147277	0.190186660621952	-0.951749573578581	0.341224001428486	0.99986462313603
ENSG00000132581	530.397198555247	-0.21352395807647	0.224379063977266	-0.951621574186193	0.341288936082961	0.99986462313603
ENSG00000126787	219.170173634757	-0.320417879720518	0.336797929885109	-0.951365347850628	0.341418944594422	0.99986462313603
ENSG00000076641	756.178215295852	0.193341751701874	0.203265264426789	0.951179495656086	0.341513265300467	0.99986462313603
ENSG00000138767	1550.61667188437	-0.163810879851611	0.172221177596368	-0.95116571688722	0.341520258742821	0.99986462313603
ENSG00000176953	786.347040625757	0.210007571970946	0.220798807560623	0.951126386465134	0.341540221483297	0.99986462313603
ENSG00000101928	153.440042631659	0.396359695631462	0.41676736442734	0.951033428867639	0.341587406462287	0.99986462313603
ENSG00000240694	1913.52805304155	0.176304143198836	0.185405396234781	0.950911606561765	0.341649249390607	0.99986462313603
ENSG00000164096	987.152202430272	0.218592768698914	0.230047096020535	0.950208772378513	0.342006182109759	0.99986462313603
ENSG00000101782	1506.25086722348	-0.156344844672403	0.164563654665606	-0.950056955104069	0.342083313479894	0.99986462313603
ENSG00000112855	161.747798801591	0.366607784985785	0.38591100845161	0.949980117065654	0.342122355591459	0.99986462313603
ENSG00000188243	4386.80600711785	-0.131634434108781	0.138583596327764	-0.949855809755809	0.342185523309714	0.99986462313603
ENSG00000106355	619.405355683254	-0.233375475730441	0.245702441191151	-0.949829698879059	0.34219879270105	0.99986462313603
ENSG00000179912	2062.14818463826	-0.150190496565308	0.158125790357896	-0.949816574673693	0.342205462467971	0.99986462313603
ENSG00000072818	284.798267859049	0.31992527686807	0.336968952548709	0.949420634893134	0.342406719534694	0.99986462313603
ENSG00000092295	9.13780330291016	-1.75071805603077	1.84453052570217	-0.949140191303864	0.342549315411428	0.99986462313603
ENSG00000176834	169.95545223467	0.352604752670808	0.371563486678604	0.948975788290536	0.342632926313984	0.99986462313603
ENSG00000150873	10.0421154175312	1.79352765924319	1.88997824074858	0.948967358763247	0.342637213693965	0.99986462313603
ENSG00000166265	25.0147888974446	-0.960206342810676	1.0118976949408	-0.948916424665684	0.34266312024527	0.99986462313603
ENSG00000100605	478.293120834963	0.262905156299591	0.277076207945589	0.94885503973412	0.342694344056111	0.99986462313603
ENSG00000110697	70.4771969315516	0.59528741855057	0.627378976282209	0.948848209862226	0.34269781822354	0.99986462313603
ENSG00000131504	489.478434533442	-0.228906360417179	0.241249422469426	-0.948836926008345	0.342703558058066	0.99986462313603
ENSG00000166682	63.6189365221531	0.662448289317227	0.698173866426542	0.948829970832096	0.342707096025381	0.99986462313603
ENSG00000105289	19.2107288221559	-1.11275339108543	1.17308700372094	-0.948568509885335	0.342840113226546	0.99986462313603
ENSG00000171310	509.530207921376	-0.233510148608866	0.246300804292348	-0.948068965019296	0.343094346399168	0.99986462313603
ENSG00000185215	24.7078227783382	1.10061180411269	1.1609163716487	0.948054339650352	0.34310179149709	0.99986462313603
ENSG00000197705	48.0274043747185	0.767199208226304	0.809270188486443	0.948013678424479	0.343122490786327	0.99986462313603
ENSG00000182504	1183.34608232898	-0.179170702821046	0.189012580982962	-0.94793003666352	0.343165072557474	0.99986462313603
ENSG00000138750	454.034771631386	-0.261974194276215	0.276397550250004	-0.947816628762654	0.343222813574113	0.99986462313603
ENSG00000011028	682.328544733158	-0.20586567369368	0.217256303841145	-0.947570542506357	0.343348128401601	0.99986462313603
ENSG00000146250	12.7342191459333	-1.25463728277043	1.32415833331968	-0.947497932233709	0.343385109409846	0.99986462313603
ENSG00000198324	162.339250405271	-0.519629466594834	0.548510796169425	-0.947345923222868	0.343462537086302	0.99986462313603
ENSG00000128654	365.780651082202	0.274978573476808	0.290377785757111	0.946968352829909	0.34365490549858	0.99986462313603
ENSG00000177042	130.970132410006	0.410728641919969	0.433809973536987	0.94679391202367	0.343743804612258	0.99986462313603
ENSG00000179902	34.634246870403	-0.751018316891046	0.79324064863626	-0.946772354873893	0.343754791659265	0.99986462313603
ENSG00000170638	160.097190063177	-0.474946328231719	0.501750610313046	-0.946578476377729	0.343853615920171	0.99986462313603
ENSG00000158615	1289.41570191788	-0.199342633036876	0.210602476516605	-0.946535085123555	0.343875735909225	0.99986462313603
ENSG00000033327	847.461978613645	-0.199162950699543	0.210432836851371	-0.946444260694026	0.343922039318552	0.99986462313603
ENSG00000109066	125.02055057449	-0.467097793970155	0.493616410800883	-0.946276873599682	0.344007385742192	0.99986462313603
ENSG00000065491	228.2166081562	-0.32859825896891	0.347322573519204	-0.946089554846458	0.344102910842003	0.99986462313603
ENSG00000138796	296.641783165553	-0.334187541534214	0.353270781793465	-0.945981266374847	0.344158141370225	0.99986462313603
ENSG00000011114	1226.86495094219	-0.164781527450062	0.174336633664689	-0.945191632912881	0.344561050335305	0.99986462313603
ENSG00000168769	1438.7114305981	-0.211830033885966	0.224152073794015	-0.945028213661001	0.34464447226825	0.99986462313603
ENSG00000278535	107.223782770233	0.477512463740008	0.505418956204365	0.944785425790256	0.344768433925282	0.99986462313603
ENSG00000108599	447.568387116805	0.309693641652335	0.327808623310713	0.944739154585303	0.344792062117845	0.99986462313603
ENSG00000087076	178.127167021193	-0.369705132536019	0.391417186210755	-0.944529636307168	0.344899064656364	0.99986462313603
ENSG00000108518	765.331102522294	-0.197633232803815	0.209448371229355	-0.943589256119822	0.345379584618701	0.99986462313603
ENSG00000135334	401.98510919568	0.317811913571822	0.336816101791526	0.943576960487873	0.345385870324781	0.99986462313603
ENSG00000123728	208.825306285815	0.352617376763085	0.373736991386871	0.943490703059886	0.345429968428205	0.99986462313603
ENSG00000119953	1223.3927140868	-0.181994961020357	0.192896822112352	-0.943483459330165	0.345433671863843	0.99986462313603
ENSG00000137404	240.387844970909	0.335846531186841	0.355983368900801	0.943433206511478	0.345459364861062	0.99986462313603
ENSG00000156411	3526.95913929077	-0.128391984689091	0.136120926055871	-0.943220035370555	0.345568367425822	0.99986462313603
ENSG00000100968	228.376702978844	-0.361201669450656	0.382975056699889	-0.943146722303913	0.345605860268761	0.99986462313603
ENSG00000186197	24.0804375978643	1.1169200000391	1.18460087823602	0.942866091490912	0.345749400891156	0.99986462313603
ENSG00000169217	805.801820382929	0.22030605656411	0.233724652819008	0.942588015029424	0.34589167244974	0.99986462313603
ENSG00000104660	752.924175857572	0.235434039673279	0.249793193730309	0.942515831426005	0.345928609661954	0.99986462313603
ENSG00000112599	97.5884727310803	0.478623996944396	0.507841616312186	0.942467063688162	0.345953566118484	0.99986462313603
ENSG00000169756	339.201724419206	-0.282967152111837	0.300402759691851	-0.941959229675853	0.346213513826044	0.99986462313603
ENSG00000130244	443.146162149045	-0.263248966823795	0.279481226544873	-0.941920035482342	0.346233581537391	0.99986462313603
ENSG00000100243	1097.13754746424	-0.178062299763174	0.189071328469936	-0.941773145638461	0.346308796794066	0.99986462313603
ENSG00000066777	699.941472602636	-0.213128021527064	0.226346498792486	-0.941600699211429	0.346397111632359	0.99986462313603
ENSG00000128165	72.8104751723969	0.898617714635376	0.954509328829312	0.941444664283704	0.346477034022853	0.99986462313603
ENSG00000112159	684.476752155127	-0.233557299970137	0.24811036940847	-0.941344372373355	0.346528410573995	0.99986462313603
ENSG00000118292	426.572952669667	0.298862260837387	0.317578849820183	0.941064749767203	0.346671678501042	0.99986462313603
ENSG00000169981	147.400680438364	-0.436926726207925	0.464294109927955	-0.941055931714755	0.346676197147079	0.99986462313603
ENSG00000147180	1111.61556760959	0.175829032636438	0.186919237121944	0.940668469140652	0.346874782116825	0.99986462313603
ENSG00000179104	497.467219132625	-0.293029224931077	0.311522621284504	-0.940635462435528	0.346891702285336	0.99986462313603
ENSG00000165548	187.694179855674	0.434087691030217	0.461553335577291	0.940493021217753	0.346964727698676	0.99986462313603
ENSG00000152409	1319.3865638789	-0.19152484190114	0.20365750776773	-0.940426130126135	0.346999024165444	0.99986462313603
ENSG00000198626	38.3136322957451	0.82254994781214	0.874767281788593	0.940307170760106	0.347060022459746	0.99986462313603
ENSG00000133961	441.224152537711	-0.237645971186718	0.252757073029166	-0.940214919957139	0.347107330213904	0.99986462313603
ENSG00000188290	1089.29008006133	-0.168481965099384	0.179239284554311	-0.93998347247549	0.347226038414312	0.99986462313603
ENSG00000110700	14553.9005935407	-0.136141776003217	0.144847019093949	-0.939900433262728	0.347268635087204	0.99986462313603
ENSG00000103415	481.499200198655	0.254912765719	0.271221427240536	0.939869568243691	0.347284468781388	0.99986462313603
ENSG00000068831	145.255986550947	0.453884275185259	0.482951088014518	0.939814168451805	0.347312889918014	0.99986462313603
ENSG00000215784	17.5381396117035	-1.12172034884036	1.19395237131161	-0.939501755508138	0.347473191343826	0.99986462313603
ENSG00000167110	6326.22208728357	-0.129321504758061	0.137652317655846	-0.939479312519726	0.347484708821287	0.99986462313603
ENSG00000149313	1740.91819235148	0.177948974581078	0.189420728138495	0.939437707424346	0.34750606070885	0.99986462313603
ENSG00000009780	268.29268170016	0.296329469325316	0.315490140629344	0.939266972762428	0.347593691103136	0.99986462313603
ENSG00000117114	351.696016475235	-0.360189868211596	0.383510536460783	-0.93919158397993	0.347632389234719	0.99986462313603
ENSG00000170836	269.193042568291	-0.311841110945572	0.332074978701642	-0.939068375957801	0.347695639558793	0.99986462313603
ENSG00000132286	228.079769521025	-0.321489699471721	0.342375079462106	-0.938998539195091	0.347731494352996	0.99986462313603
ENSG00000261884	30.0407758965761	-0.875756174662801	0.932654893747103	-0.938992740545539	0.347734471535236	0.99986462313603
ENSG00000076108	2194.59702596992	-0.168039305285645	0.178997884353375	-0.938778164293297	0.347844652138165	0.99986462313603
ENSG00000101400	192.692150032998	-0.342812383808901	0.365197020393631	-0.938705314296916	0.347882064197844	0.99986462313603
ENSG00000014216	207.627985802114	-0.331329058738957	0.352964666888871	-0.93870318992375	0.347883155206444	0.99986462313603
ENSG00000161996	156.647802771896	0.434577064930936	0.462984474980614	0.938642845311676	0.347914147134829	0.99986462313603
ENSG00000136878	241.746003160057	0.326709403031794	0.348165566458219	0.938373677659476	0.348052408272145	0.99986462313603
ENSG00000131650	30.1312783259743	0.807412921097745	0.860458022043706	0.938352482530209	0.348063296883531	0.99986462313603
ENSG00000162706	1935.93353034296	0.145368191883305	0.154919191040486	0.938348508709385	0.348065338385664	0.99986462313603
ENSG00000271425	5.6521086234916	2.28129335152008	2.43135519817407	0.938280574238317	0.348100240071674	0.99986462313603
ENSG00000130699	139.834293637968	-0.415258388135353	0.442647563208988	-0.9381241932632	0.348180590061778	0.99986462313603
ENSG00000151348	398.768561858184	0.235143798004159	0.250683756163734	0.938009712326855	0.348239418898649	0.99986462313603
ENSG00000173838	7.43700422668974	-2.60434035044705	2.77701468844942	-0.937820156760213	0.348336840566082	0.99986462313603
ENSG00000213047	117.082063348075	-0.51074116566592	0.544830648193554	-0.937431048270392	0.348536876288007	0.99986462313603
ENSG00000129595	98.0729954754604	-0.479696355344955	0.511809697716919	-0.937255306972075	0.348627246576715	0.99986462313603
ENSG00000102158	225.039681412489	-0.328429257716592	0.350468600496014	-0.937114643799103	0.348699589598423	0.99986462313603
ENSG00000097096	55.0844649841221	0.644745555730313	0.688305381434287	0.936714390328891	0.348905491996825	0.99986462313603
ENSG00000159579	781.347629315978	0.205582101219542	0.219479458351801	0.936680374388462	0.348922994377412	0.99986462313603
ENSG00000079974	1204.36498395335	0.232866528177848	0.248617602431424	0.936645377883407	0.348941001874508	0.99986462313603
ENSG00000165084	10.9994171978112	1.43897565842624	1.53632600041718	0.936634319822419	0.348946691936866	0.99986462313603
ENSG00000133835	688.711586433786	-0.201486349782877	0.215172803185687	-0.936393200254965	0.349070777651848	0.99986462313603
ENSG00000169499	142.64632548817	0.455675370365792	0.486634110799353	0.936381894021552	0.34907659678921	0.99986462313603
ENSG00000141380	357.517700742116	-0.297175934492301	0.317418817675128	-0.936226581237079	0.349156540029176	0.99986462313603
ENSG00000187147	786.252264746169	0.225099131092044	0.240458692267828	0.936123909554177	0.349209394005891	0.99986462313603
ENSG00000169862	3939.53102039055	-0.128075906625369	0.136818756259071	-0.936099041734104	0.349222196383458	0.99986462313603
ENSG00000182600	59.2386970083204	0.684959193271312	0.731802279943265	0.935989422340164	0.349278633867927	0.99986462313603
ENSG00000117154	459.154027891769	-0.296753498679323	0.317062425713225	-0.935946597935037	0.349300683562334	0.99986462313603
ENSG00000133247	600.701259795525	0.218812643585208	0.233787882338059	0.935945188420004	0.349301409317169	0.99986462313603
ENSG00000185420	403.194102711964	-0.2646967611953	0.282830856786462	-0.93588360266909	0.34933312056049	0.99986462313603
ENSG00000167112	280.65323139715	0.29638741183936	0.316714671757802	0.935818382503014	0.349366705200636	0.99986462313603
ENSG00000152270	50.1151437099712	0.662331557785177	0.707773105021412	0.935796448164189	0.349378000586139	0.99986462313603
ENSG00000112977	514.493938558914	0.238066202367183	0.254465846362262	0.935552671490022	0.349503552300769	0.99986462313603
ENSG00000214013	73.1658149694392	0.553160740349097	0.591401706859304	0.93533842383836	0.349613919398042	0.99986462313603
ENSG00000205302	899.774712765443	0.216116301495122	0.231125605434478	0.935059969183678	0.349757395015083	0.99986462313603
ENSG00000037749	264.838608460785	0.352918586205959	0.377583930862624	0.93467586239617	0.349955369912709	0.99986462313603
ENSG00000163083	402.662458166135	-0.297072826429766	0.317871174113682	-0.934569884350452	0.350010005237425	0.99986462313603
ENSG00000215012	456.263619444029	0.279110370240726	0.29865406006648	0.934560776366464	0.350014700968712	0.99986462313603
ENSG00000128731	802.994991320546	0.197773793305897	0.211651519962682	0.934431245004845	0.350081486754931	0.99986462313603
ENSG00000168175	1368.97323752041	0.149147455352367	0.159685900957045	0.934005159243755	0.350301231684996	0.99986462313603
ENSG00000102302	212.050433648118	0.339989005599879	0.36420651226173	0.933506113025108	0.350558715680817	0.99986462313603
ENSG00000080189	276.112227068666	-0.334227100887244	0.358139523477778	-0.933231545185717	0.350700430727766	0.99986462313603
ENSG00000129422	471.855532869478	-0.305445174900752	0.327309466472058	-0.933199941306396	0.350716745038993	0.99986462313603
ENSG00000131470	129.979030663976	0.419055075579614	0.449053641396059	0.93319603038251	0.350718763939462	0.99986462313603
ENSG00000188917	41.1269550104451	0.759834724075239	0.814360677374268	0.933044466888018	0.350797009851892	0.99986462313603
ENSG00000071539	52.5959564980565	0.684606772411152	0.733804082393997	0.93295579683566	0.350842791633393	0.99986462313603
ENSG00000151233	391.425885167175	0.248002143378375	0.265830595980947	0.932933030011905	0.350854547123633	0.99986462313603
ENSG00000204220	439.522569758587	0.232261778870707	0.249091221831381	0.932436627686276	0.351110923065287	0.99986462313603
ENSG00000164494	116.418641563236	0.423927397078202	0.454772970153398	0.932173688632394	0.35124677077327	0.99986462313603
ENSG00000159873	530.499670583883	0.251099010733966	0.269447892752105	0.931901927935952	0.35138721118675	0.99986462313603
ENSG00000248905	24.3365677600487	0.972545164776612	1.04364741031943	0.931871391774872	0.351402993878243	0.99986462313603
ENSG00000165731	22.0204887503202	-0.943701402970856	1.01282135969194	-0.931755036503076	0.351463136508537	0.99986462313603
ENSG00000253457	128.461930761549	0.463810442385792	0.497856931871823	0.931613908923545	0.351536092395444	0.99986462313603
ENSG00000075188	187.920283237869	-0.363119856164369	0.389861557040971	-0.931407187003587	0.351642974585985	0.99986462313603
ENSG00000198799	381.563072392469	0.271853791905006	0.291895065933479	0.931340826319276	0.351677289657299	0.99986462313603
ENSG00000148481	335.461387117776	0.29785691968276	0.319824660774104	0.931313173167533	0.351691589712045	0.99986462313603
ENSG00000124198	477.305050955609	-0.255995918792734	0.274885270269248	-0.931282780419584	0.351707306897241	0.99986462313603
ENSG00000084764	628.04053092984	-0.241197295802347	0.259034998490668	-0.931137866341397	0.351782253306628	0.99986462313603
ENSG00000131844	120.703216653484	-0.42164826371713	0.452877278260761	-0.931043097009496	0.351831271413533	0.99986462313603
ENSG00000140092	33.6046611669244	0.774853605711549	0.832321370592119	0.930954836784153	0.351876926666283	0.99986462313603
ENSG00000223573	116.931538345728	-0.598310774552759	0.642715679496135	-0.930910499992489	0.351899862619177	0.99986462313603
ENSG00000091947	621.272369379581	-0.248703402435322	0.267186899745031	-0.930821842959562	0.351945728802361	0.99986462313603
ENSG00000164300	149.683512971102	-0.389676913341882	0.41864428042854	-0.930806729147224	0.351953548219991	0.99986462313603
ENSG00000006837	51.3153820800839	0.626028169582138	0.672734908130999	0.930571852323492	0.352075080340175	0.99986462313603
ENSG00000087095	740.018813852702	0.209382467554505	0.225090669531524	0.93021389109681	0.35226035101704	0.99986462313603
ENSG00000118600	200.923602534107	0.431725456813796	0.46412859599334	0.930184997306201	0.352275308322777	0.99986462313603
ENSG00000175106	24.2860947539769	1.22623286139058	1.31845851804911	0.930050391881128	0.352344994146412	0.99986462313603
ENSG00000186635	115.90839248595	0.523314852914726	0.562686805659437	0.930028654753031	0.35235624837194	0.99986462313603
ENSG00000269343	57.8529519103028	-0.647113432924659	0.695994320940939	-0.929768265996487	0.352491080270331	0.99986462313603
ENSG00000167716	47.5921855569931	0.688201624309385	0.740188901651576	0.929764851612618	0.352492848489248	0.99986462313603
ENSG00000162144	143.491847164986	0.385506419769448	0.41464161440597	0.929734031452049	0.352508809687619	0.99986462313603
ENSG00000169891	36.8285910254728	-0.701894343636582	0.755041962586138	-0.929609714978599	0.352573195562239	0.99986462313603
ENSG00000125409	15.2834049096604	-1.38022726418091	1.48513160801626	-0.929363604364016	0.352700682895081	0.99986462313603
ENSG00000104133	306.357120571286	0.29175510628476	0.313937046629322	0.929342711913982	0.352711506699834	0.99986462313603
ENSG00000197223	221.624481404111	0.351234499469751	0.378127288064124	0.928879005976916	0.352951794109471	0.99986462313603
ENSG00000102554	44.0738505557243	-0.663521959434826	0.714362391132934	-0.9288310354392	0.352976657832818	0.99986462313603
ENSG00000131771	194.192171619976	-0.589918242271778	0.635422067281634	-0.92838803158895	0.353206324566624	0.99986462313603
ENSG00000214113	740.244426702901	-0.201366439294617	0.216912617502317	-0.928329765291162	0.353236538626319	0.99986462313603
ENSG00000183513	294.645230913082	-0.30819146294312	0.33202360876225	-0.928221532474832	0.35329266722263	0.99986462313603
ENSG00000205765	247.254906127118	0.333868570352214	0.359711806508662	0.928155718859271	0.353326800347796	0.99986462313603
ENSG00000109089	171.020515175356	0.371869636076779	0.400693475921918	0.928065113167063	0.353373794877898	0.99986462313603
ENSG00000150347	501.658353409982	0.24048013725857	0.25912716818127	0.928039074198288	0.353387301262647	0.99986462313603
ENSG00000122557	548.513271171111	-0.224176089894089	0.241571678705681	-0.927989949381501	0.353412783140344	0.99986462313603
ENSG00000072864	249.335978443692	0.31659583585376	0.341181486342621	0.927939670020163	0.35343886510288	0.99986462313603
ENSG00000108666	304.939700313685	0.27031343931248	0.291319703485112	0.927892744907637	0.353463208177124	0.99986462313603
ENSG00000197785	202.384144314463	-0.408733910256022	0.440552431826706	-0.927775857600532	0.353523849750397	0.99986462313603
ENSG00000160305	482.89697856355	0.218513233978363	0.23570406025904	0.927066057912687	0.353892237712766	0.99986462313603
ENSG00000182774	13536.6703359944	-0.157393851670749	0.169806972976689	-0.92689863620828	0.353979165376104	0.99986462313603
